GO Categories,Gene Symbol,Normals_NB.MYCN.A_logFC_mean,Normals_NB.MYCN.NA_logFC_mean,Normals_NB.Unknown_logFC_mean,Normals_NB.MYCN.A_PValue_mean,Normals_NB.MYCN.NA_PValue_mean,Normals_NB.Unknown_PValue_mean,Normals_NB.MYCN.A_FDR_mean,Normals_NB.MYCN.NA_FDR_mean,Normals_NB.Unknown_FDR_mean
GO:0060057:apoptotic process involved in mammary gland involution,"BAX, VDR",-0.42163492855362905,-0.5619785037053825,-0.21849913257402748,1.638915574860801e-05,1.611601475920867e-12,0.037688748391916695,7.006024934693854e-05,1.0011797095117075e-11,0.12019019073868925
GO:0060058:positive regulation of apoptotic process involved in mammary gland involution,"BAX, VDR",-0.42163492855362905,-0.5619785037053825,-0.21849913257402748,1.638915574860801e-05,1.611601475920867e-12,0.037688748391916695,7.006024934693854e-05,1.0011797095117075e-11,0.12019019073868925
GO:0060059:embryonic retina morphogenesis in camera-type eye,"CDON, LHX1, PROX1",-2.055452234642659,-1.5734963600307037,0.2262898347690567,0.2834086552306673,0.10025307700081426,0.48877804031856426,0.44388481283620806,0.1792586389549057,0.9102193609871986
GO:0060060:post-embryonic retina morphogenesis in camera-type eye,"CRB1, DSCAM",1.1769128699846785,0.24923109309206404,1.1496859996862479,0.18901075989584068,0.0037631098727809,0.36410553747799534,0.3183370111414673,0.0092330177438162,0.517823201838709
GO:0060061:Spemann organizer formation,FZD5,-0.770964621494267,-0.973684772849606,-0.156389144500523,0.0110608424189994,2.46538139896244e-05,0.811078064390679,0.0297013174884378,8.23353450396389e-05,1.0
GO:0060065:uterus development,"COL6A1, CYP19A1, ESR1, FOXL2, GATA3, HOXA10, HOXA11, HOXA9, LHCGR, LHX1, SMAD4, SRC, WNT5A",-2.1972056284115955,-1.9643574130211907,-1.770276466345,0.06115553378075884,0.036329942460600895,0.17007652264090664,0.08272507743000597,0.062304918042127344,0.3229454364937129
GO:0060066:oviduct development,"CTNNB1, LHX1",-3.1794025339979575,-2.336820411677672,0.258191033107125,0.45540060435713287,3.173932351064328e-08,0.3052970892547135,0.5000000541693401,1.368868226083011e-07,0.617743823494028
GO:0060067:cervix development,"LHX1, WNT5A",-4.80193636328936,-3.572759209106735,-0.10821009071618043,7.75443335153609e-09,8.9763389728277e-13,0.2894870961432353,5.4169340094600295e-08,5.657558521093e-12,0.579610514433174
GO:0060068:vagina development,"AXL, BAK1, BAX, ESR1, LHX1, LRP2, MERTK, TYRO3, WNT5A",-2.505473123687639,-2.217304261779283,-1.241710229990052,0.00013846733766574148,1.6473890171377978e-05,0.15629726325230872,0.00045521699639400126,5.2196904071933744e-05,0.2595093969550718
GO:0060070:canonical Wnt signaling pathway,"CAV1, COL6A1, CTNNB1, DKKL1, EDA, EDNRA, EDNRB, EXT1, FOXD1, FOXO1, FOXO3, FRZB, FZD1, FZD10, FZD2, FZD3, FZD4, FZD5, FZD6, FZD7, FZD8, GATA3, GPC3, HESX1, ISL1, KLF4, LEF1, LRP5, LRP6, NID1, NR4A2, RARG, RECK, RYK, SDC1, SFRP1, SFRP2, SFRP4, SFRP5, SHH, SNAI1, SOX9, TCF7, TCF7L1, TCF7L2, TGFB1, WNT4, WNT5A, WNT5B",-0.6025770843840166,-0.7683258998207982,-0.5558182772574441,0.1799136101309679,0.07443585914619588,0.13678690262150817,0.259462083626216,0.1028571693747345,0.2787731664985268
"GO:0060071:Wnt signaling pathway, planar cell polarity pathway","CELSR1, CELSR2, CELSR3, DAAM1, FZD2, FZD3, FZD6, FZD7, GPC3, RYK, VANGL1, WNT5A",-0.7349302895621506,-0.9072046137545106,-0.19499852121184608,0.004158278599939866,0.04381696633708965,0.10535617327884693,0.00966695155837757,0.06871856981629351,0.17756781698128032
GO:0060072:large conductance calcium-activated potassium channel activity,"KCNMA1, KCNU1",-0.9593170733345395,-0.30049703063004174,-0.07557916479148652,0.25000940855469406,0.05638434723759213,0.38296218337953647,0.250042923789035,0.09663057967322328,0.788553431268665
GO:0060073:micturition,"KCNMA1, SCN11A, UMOD",-5.5573476195288665,-5.519168916379947,-5.296628556072734,0.0005098741183733348,1.6305572906413384e-05,0.1696948419876411,0.0016427477264443432,5.286861210649198e-05,0.3780737748856229
GO:0060074:synapse maturation,"BCAN, NFATC4, NFIA, NLGN1, PALM, SEZ6, SEZ6L, SEZ6L2",-0.04149666581694822,0.21122727729242158,0.6440577649003354,0.02525037200741851,0.011299990609891807,0.052127600532549445,0.049052802072995054,0.02160338656127294,0.13800829534719863
GO:0060075:regulation of resting membrane potential,"KCNJ10, KCNJ2, KCNK1, KCNK3, KCNK5, KCNK6, NALCN, PSEN1, TREM2",-1.3215986440886216,-0.8783701891776935,-0.661989579371407,0.14952973561191685,0.09568497990862074,0.11727791045042135,0.215859284713544,0.11422068818488344,0.19470533411017132
GO:0060076:excitatory synapse,"ADCY8, CACNG3, DLG4, FGFR2, GRIA1, GRIA2, GRIN1, IGSF11, ITGA3, LRRC4, LRRTM1, LRRTM2, NETO1, NLGN1, NLGN2, NLGN3, NLGN4X, PDE4B, SLC17A6, SLC17A7, SLC17A8, SYNDIG1, SYT1, SYT11",0.05009883801820483,-0.022990400815502392,0.4170195340582233,0.10766230825922314,0.117336120569948,0.210771403931102,0.16723144970499046,0.16840844408827813,0.4107025720567111
GO:0060077:inhibitory synapse,"GABRA2, GLRA1, IGSF9, LHFPL4, NLGN1, NLGN2, SLC32A1, SYT11",1.2508244990821908,1.0934033813760122,1.8224907613700796,0.006558357639496078,0.005098760673307664,0.026441307541083054,0.015554296855539853,0.010464978254109995,0.08045687671492001
GO:0060078:regulation of postsynaptic membrane potential,"ADRB1, CHRM1, GABBR1, GABRA1, GABRA2, GABRA3, GABRA4, GABRA5, GABRA6, GABRB1, GABRB2, GABRD, GABRE, GABRG1, GABRG2, GABRG3, GABRR2, GRIA1, GRIA2, GRIA3, GRIA4, GRID1, GRIK1, GRIK3, GRIK4, GRIN3A, GRM1, GRM5, HCN1, KCNA1, KCNA2, KCND2",-1.7592616896520201,-1.8866231703821743,-1.4597438170908625,0.192983792838812,0.07397450824939358,0.24001656317970146,0.26616098950458567,0.11294078592175372,0.3947413381124292
GO:0060079:excitatory postsynaptic potential,"ADORA1, ADORA2A, CHRNA1, CHRNA10, CHRNA2, CHRNA3, CHRNA4, CHRNA5, CHRNA6, CHRNA7, CHRNA9, CHRNB1, CHRNB2, CHRNB3, CHRNB4, CHRND, CHRNE, CHRNG, DRD2, GLRA1, GLRA2, GLRA3, GLRB, GRID2, GRIK2, GRIK5, GRIN1, GRIN2A, GRIN2B, GRIN2C, GRIN2D, HTR3A, HTR3B, MEF2C, MPP2, NPAS4, P2RX1, P2RX2, P2RX3, P2RX4, P2RX5, P2RX6, P2RX7, S1PR2, SEZ6, SLC1A7, SLC29A1, SNCA, TRPV1",-0.12243105044038874,0.1221375998771456,0.1363394369136525,0.052154619555213964,0.0750468100975968,0.13891788556579596,0.09035631169961249,0.10055400552224938,0.27124143398315315
GO:0060080:inhibitory postsynaptic potential,"ADORA2A, CHRNA4, DRD4, GLRA1, GRIK2, NLGN3, NPAS4",1.4122194382185154,1.4885953512940284,0.9947620553562828,0.05501630471722543,0.010376974766767905,0.008270182239842822,0.09234934320271049,0.020346040364862567,0.037090389396078505
GO:0060081:membrane hyperpolarization,"CACNG2, CFTR, KCNA5, KCNQ3, SLC26A3",-2.4140929869575856,-1.8885935943535181,-2.025798206095008,0.09164625601101088,0.00013498012059746768,0.01720291336504888,0.16019416552475158,0.0003787077115729574,0.06511734331731463
GO:0060082:eye blink reflex,CACNG2,1.21449179120629,1.62769225636332,2.03371712652661,0.0651775825979156,4.74567248134329e-06,0.0647947624926502,0.144000527421706,1.71114812064882e-05,0.213745684539101
GO:0060083:smooth muscle contraction involved in micturition,"KCNMA1, TACR1, TRPV1",-1.4263912593098464,-1.086076291667433,-1.2505791515197673,0.03786123127543275,0.22322564918738189,0.15138997184618053,0.07770194515003545,0.3176546734608405,0.3244876727032897
GO:0060084:synaptic transmission involved in micturition,"CHRNA3, CHRNB2, CHRNB4",3.27979807879611,4.095215019908063,4.47756817443164,3.004773614552414e-08,6.335599294156967e-16,6.864100271266572e-07,1.8901985832090973e-07,4.962159520194e-15,1.3743718027085284e-05
GO:0060086:circadian temperature homeostasis,"EGR1, NR1D1, TNFRSF11A",-1.0011746364754337,-0.9163735930242923,-0.6721062218910303,0.09599598559216382,0.20968107341500666,0.39158547330225896,0.17235122071211198,0.3424832720554547,0.6414595874957507
GO:0060087:relaxation of vascular associated smooth muscle,"ADORA2B, PRKG1",-1.4778193079134136,-1.5956857229422745,-1.7565698122597064,0.116887424352353,0.2197975003450805,0.2873574670389335,0.21436856132333,0.338396896890249,0.50000014978368
GO:0060088:auditory receptor cell stereocilium organization,"CDH23, CLRN1, LHFPL5, TECTA",-0.663659318514725,-0.13974812792261498,-1.124827998308715,0.06317315613690751,0.013072247631934552,0.10081795895642721,0.11834012652405503,0.026503270463410226,0.2163279829636694
GO:0060090:molecular adaptor activity,"ADAM10, AGER, AR, BCL2, CAV1, CAV2, CAV3, CNOT1, COL4A2, COL4A4, E2F1, FIS1, HMGA1, IFI27, INSM1, IQGAP1, IRAK2, ITGA2B, ITSN1, JAG1, KIR3DL1, LDLR, LETMD1, LTBP1, MAVS, NFATC2, NLRP4, SCIMP, SLC9A1, SNCA, SP1, SPI1, TAPBP, TGFBR2, TOLLIP, TRAF3IP3, TYROBP, WWC1",-1.0779861199338152,-1.0015342385632247,-0.8484825202979409,0.055364950546211905,0.06817156817982398,0.1837504446712561,0.07972956226792383,0.10527300949936609,0.335421149105187
GO:0060091:kinocilium,"CDH23, KNCN",-1.859418575809867,-0.7123987927032449,-0.6713999582451601,0.2175562313604295,0.0009892547970659,0.057592042482048654,0.3536200184089195,0.00259665416965155,0.16655644867414768
"GO:0060092:regulation of synaptic transmission, glycinergic",SLC6A9,-0.770802920571693,-0.760320678165563,-1.06793610860177,0.0013542700286749,5.97452785362901e-05,0.0143856739551476,0.004389081428862,0.0001910759458572,0.0655018526818881
"GO:0060094:positive regulation of synaptic transmission, glycinergic",SLC7A10,0.414054587229502,-1.38409249485387,-2.06362224261115,0.439461556350081,2.05756380199082e-05,0.0263419674664813,0.713083014730394,6.93141495098054e-05,0.105771817963143
"GO:0060097:cytoskeletal rearrangement involved in phagocytosis, engulfment",TIMD4,-0.544704666906716,0.182545716577259,0.787498668041359,0.411743088076323,0.687866384776624,0.359960354952661,0.68231956415738,0.973319765530411,0.765691008174175
"GO:0060100:positive regulation of phagocytosis, engulfment","ANO6, C3, CD36, F2RL1, GATA2, ITGA2, NCKAP1L, TREM2",-0.25418972472917206,0.25660948303200415,-0.2266408109087961,0.0013456535455912714,0.04310555696897659,0.12551854106932347,0.004143048819239916,0.07049958283627854,0.18707119223274107
"GO:0060101:negative regulation of phagocytosis, engulfment",CD300A,-0.0272988103296499,0.739339283253399,0.829895198228002,0.923628181784273,0.0017021447638443,0.0754756195283935,1.0,0.0045124878749829,0.240429965535176
GO:0060113:inner ear receptor cell differentiation,USH2A,-3.19335331095622,-2.50310566741285,-2.07484264765565,8.16004583665963e-12,6.84132642888541e-20,0.0519668349251306,8.61787987972009e-11,7.26368358877262e-19,0.179286544864488
GO:0060117:auditory receptor cell development,"FGFR1, KCNQ1, SLC4A7, TMC1",-1.4284136191882761,-1.659630717392321,-1.6391879053215694,0.030418645927041077,0.0008570562714691756,0.06425870370011755,0.061911338563331565,0.002166550307240819,0.1695221438453008
GO:0060119:inner ear receptor cell development,"ATP8B1, FZD2, GABRA5, GABRB2",-1.4121987467565387,-2.9465622634531723,-1.04245656102975,0.2085398344156962,0.12378212261309524,0.10841761354112492,0.2500002805843336,0.18698573538340416,0.2680507045968736
GO:0060122:inner ear receptor cell stereocilium organization,"HES1, HES5, SDC4, USH1C",-3.4738320638674103,-2.938415042923589,-2.426744326983268,0.019434445316898894,1.6327688979776322e-05,0.019831012725704752,0.040920906927462114,5.1431390346139997e-05,0.07392635771883198
GO:0060123:regulation of growth hormone secretion,GHSR,-1.93789356839472,-2.43317429411762,-1.06500516640838,0.0231810996624897,0.000172727853084,0.532400150406784,0.0577823227475325,0.0005227670148717,0.961552603130071
GO:0060124:positive regulation of growth hormone secretion,"DRD2, GABBR1, GHRHR, SERP1",0.3509252261176717,1.181803154805545,1.0726273434276603,0.18510814472593448,0.2364644691280754,0.18075635046321603,0.3072262956683898,0.2500114410432827,0.2983341048696651
GO:0060126:somatotropin secreting cell differentiation,"LHX3, PITX2, PROP1, WNT4",-0.6565543561117806,-1.0172090807419525,0.10784605113468052,0.02726107607304603,0.03988349101539677,0.2853580624047013,0.061008587514895136,0.07139766884821673,0.35081838773899066
GO:0060127:prolactin secreting cell differentiation,"LHX3, PITX2",-0.1072091105398747,-2.0651627524367653,-0.17036657429521496,1.7243492760630028e-07,4.43118520007367e-06,0.0023712863021001164,9.93488789277634e-07,1.55131813548245e-05,0.013520668382892755
GO:0060128:corticotropin hormone secreting cell differentiation,BMP2,-1.98968806841713,-1.74339385826972,-1.60170581008846,1.0592041455491e-08,1.70512010216869e-12,0.0018088352856779,7.57565950368171e-08,1.07590975741888e-11,0.0122566116374825
GO:0060129:thyroid-stimulating hormone-secreting cell differentiation,"BMP2, GATA2, LHX3, WNT4",0.8137924571062343,1.0082143995098425,1.462702302023869,0.008250784149552746,1.309778146705208e-05,0.03480381310744351,0.01978369232782986,4.3175144715513064e-05,0.0985554594520468
GO:0060133:somatotropin secreting cell development,GHRHR,-0.660050028402103,-0.003407068811738,-0.412592897709263,0.217684098761675,0.945844559911693,0.670287539943077,0.404844951156588,1.0,1.0
GO:0060134:prepulse inhibition,"ADORA2A, BACE1, CNTNAP2, CTNNA2, DRD1, DRD2, DRD3, GRID2, GRIN3A, SLC6A3",0.16376822970097332,1.123223047344011,0.9230621779230412,0.17452675723178646,0.05494293182500328,0.10471403488060808,0.20565700469845455,0.0814057330182174,0.21618755929409167
GO:0060135:maternal process involved in female pregnancy,"ACE2, ADCY7, APOL2, CNR1, DSG1, DSG2, HAVCR2, HMX3, IHH, ITGA3, KLF1",-1.1385305141268054,-1.3005011431017686,-0.585126242474032,0.01583684881401536,0.1525423860166433,0.1454091999449798,0.03349611092030147,0.22990976469685018,0.30821744640444176
GO:0060136:embryonic process involved in female pregnancy,"ACSL4, EMP2, JUNB, SP3",-1.260363741886964,-0.9609300775244232,-0.656623554257356,0.008160541674613483,0.04928984192071284,0.37573421722203315,0.019706236332617706,0.0859747432961396,0.6628584323096002
GO:0060137:maternal process involved in parturition,"CYP1A1, OXTR",-1.9028743185716652,-2.16929726427027,-0.7529367661952551,6.439900150622208e-14,3.764986544332675e-29,0.007329250963768436,8.578423734108807e-13,7.0744974010059e-28,0.0332337775130564
GO:0060143:positive regulation of syncytium formation by plasma membrane fusion,GCM1,0.295742418283873,1.07208631068722,-0.152374156992058,0.459434038637918,0.0041419334933442,0.957251049324712,0.740150624984188,0.0103419463994399,1.0
GO:0060152:microtubule-based peroxisome localization,PEX13,-0.503416519356437,-0.794944822052342,-0.638525310703937,0.0001166854984987,8.03868125073579e-22,0.0144835614065818,0.0004559907726858,9.73174233551742e-21,0.065850792396616
GO:0060155:platelet dense granule organization,"ABCA1, AP3D1, F2R, F2RL3, SLC35D3",0.02962486214142599,0.19703335213143963,0.8078336637855005,0.10172568639755417,0.38203534694295627,0.21007177050838793,0.18663771690394948,0.4044493285581203,0.4129069607790071
GO:0060156:milk ejection reflex,GJA1,-1.91008042357565,-2.21179945809708,-2.51193146847074,4.41255311447463e-08,3.30120524470254e-23,9.76826971040337e-05,2.89394784634988e-07,4.35782532811349e-22,0.0010964091498457
GO:0060157:urinary bladder development,"UPK3A, WNT5A",-4.763255792728,-4.230667091342045,-3.02460506690473,4.111274112513245e-17,1.2524481159395295e-47,0.03534343260183525,7.947987409111546e-16,6.3793100670199754e-46,0.11649713939191995
GO:0060158:phospholipase C-activating dopamine receptor signaling pathway,"DRD1, DRD2, DRD3, DRD5, GNA11, GNA14, GNA15, GNAQ",-0.1751318356950917,0.4522383144918282,0.07725363307260888,0.21143029333309032,0.25229901327866916,0.24243772055255924,0.2743313576563723,0.3348867774651861,0.4177283797468114
GO:0060159:regulation of dopamine receptor signaling pathway,"ALK, RGS8",2.5416319773060847,0.9919513085478897,2.15706988009359,0.00198017247995195,5.71274201979345e-19,0.093645906184616,0.0058440131084962,5.5488812377209995e-18,0.238870941030623
GO:0060160:negative regulation of dopamine receptor signaling pathway,"DRD2, PALM",2.219676285088015,3.45744478599147,3.05751543151831,7.008236216089041e-07,1.4877539215344728e-22,0.0003962157164046261,3.679819088775749e-06,1.8567128992296333e-21,0.0030997530022038424
GO:0060161:positive regulation of dopamine receptor signaling pathway,"CAV2, DRD3",-1.427419939511434,-1.3402079562019735,-1.2855694864299605,0.5,0.2745560589673115,0.295472151350419,0.5,0.4065636968135055,0.5000004918789175
GO:0060163:subpallium neuron fate commitment,"ASCL1, GSX2",3.1926288892775547,0.6343949173564549,3.533471295473866,0.00011952490231112476,6.745349068513104e-05,0.22932995468664436,0.00044226513863902686,0.00020701500057207454,0.434974309290812
GO:0060164:regulation of timing of neuron differentiation,"HES1, NR2E1",-4.52644029728864,-4.747416825095665,-4.5604227856736195,7.868409222884223e-07,1.4483465147933654e-29,0.0136479515751646,4.097906317940705e-06,2.78067579355729e-28,0.0552751998208236
GO:0060165:regulation of timing of subpallium neuron differentiation,ASCL1,3.97360047117784,3.37857757012949,6.23891661549893,9.42649535996631e-13,2.41176209826754e-12,1.6597287878640998e-12,1.1197953689273699e-11,1.50409490670553e-11,1.36329975972819e-10
GO:0060166:olfactory pit development,"ASCL1, DLX5",4.344355667520465,2.920009741944745,5.0174444312106,4.71324767998513e-13,4.292957305876934e-09,1.0490343077754294e-12,5.598976844646781e-12,2.0026241911091277e-08,8.853792732772085e-11
GO:0060169:negative regulation of adenosine receptor signaling pathway,ADA,-0.358237823683702,-0.325943763622886,-0.715053592944233,0.134513360414218,0.04930664289759,0.0596816343506886,0.270126153112094,0.100503596021025,0.200326419874877
GO:0060170:ciliary membrane,"ADCY3, CASK, CNGA2, CNGA4, CNGB1, DRD1, DRD2, DRD5, EVC, EVC2, GPI, GPR157, GPR161, GPR37L1, GPR88, HHIP, MCHR1, MXRA8, PKD1, PKD1L1, PKD2, PKD2L1, PROM2, PTCH1, RHO, SCNN1A, SMO, SSTR3, TCTN3, TMEM17, TMEM231, TMEM67, TSPEAR, UMOD",-0.8627150612074632,-0.6880273121374205,-0.5977480753639997,0.18269489077074352,0.1127390473350649,0.16911435527725702,0.26331614106487056,0.1481006665129045,0.3047645006415022
GO:0060171:stereocilium membrane,"MYO1C, USH2A, VEZT",-1.5540581342006083,-1.148209674622642,-0.8547410551488243,0.035963962888820096,0.12493753327604129,0.08610098330798248,0.07466565647553068,0.1991124998116964,0.256704622582187
GO:0060173:limb development,"B4GALNT1, BMPR2, FERMT2, GREM1, INTU, IRF6, KREMEN1, KREMEN2, LRP4, MEOX2, RARA, RAX, RC3H2, SALL1, SLC39A1, SLC39A3, SLC7A11, ZNRF3",-0.7449354569018147,-0.8885036959077219,-0.3554680383605341,0.08248189029387719,0.025688595562229393,0.2114584247578387,0.1273635830018584,0.04131844230282895,0.3422669926638465
GO:0060174:limb bud formation,"FGFR2, PLXNA2, SHH, SOX9, ZNF219",-1.1844123355702947,-1.5243409465122313,-1.0581215460189697,0.21360405583418723,0.006668015359394664,0.1631348972807985,0.3333857928790673,0.014287566046985431,0.273667825493409
GO:0060175:brain-derived neurotrophic factor receptor activity,NTRK2,-2.55458812655259,-2.86041370377792,-1.81581598702665,2.35119079756479e-16,8.59341850706772e-35,0.0030437010122182,4.29662399582506e-15,2.26824765922711e-33,0.0187887478200826
GO:0060177:regulation of angiotensin metabolic process,"ACE, SUCNR1",-1.5355134892017803,-1.1392271082510048,-1.0696496942131626,0.0067862798356096874,0.3627144092615395,0.16787290308762048,0.01785704167912671,0.5000000000000002,0.436207662594368
GO:0060178:regulation of exocyst localization,RALB,-1.42292122989466,-1.059117487639,-0.693523357686722,1.29309862795808e-16,9.76943063196976e-28,0.0066214484694831,2.43484097829527e-15,1.71235215159286e-26,0.0353767645836272
GO:0060179:male mating behavior,"DMRTA1, NHLH2",0.5804013551190652,-1.6191795449061852,-0.07338209632930504,2.2119560996636223e-09,0.00575515798899845,0.00166295766889945,1.6664848133423017e-08,0.01333703521504175,0.0107740616333098
GO:0060182:apelin receptor activity,APLNR,-0.426878829547739,-0.634176178336693,-0.0701283435120431,0.227981368736967,0.0038090603354027,0.948896667569918,0.419990251975784,0.0095626000218947,1.0
GO:0060187:cell pole,ASTN2,-0.0842357883816181,0.587436926218081,0.841704329885832,0.759400556988405,0.0106691429665453,0.0574350823144363,1.0,0.0248881220742452,0.194270534654804
GO:0060197:cloacal septation,TP63,-5.14483840190174,-4.05746383005199,-3.01584694897027,2.75857507767647e-21,3.19809792850841e-51,0.0042212576460641,9.10378744421596e-20,2.00412939063707e-49,0.0245753865024983
GO:0060201:clathrin-sculpted acetylcholine transport vesicle membrane,"SLC18A3, SYT1",1.869342678040545,2.1778705788299786,3.370227983422092,0.10651224403460414,0.45926810404917606,0.20287933626458765,0.19990939016456533,0.5000000000000007,0.41572576329699856
GO:0060203:clathrin-sculpted glutamate transport vesicle membrane,"SLC17A7, SYT1, VAMP2",-2.4035370071539752,-1.584461093037331,-1.2938622191327318,0.29479785656720864,0.306178750398927,0.15020378225810624,0.464133427551849,0.33333339628948117,0.3310301857867122
GO:0060205:cytoplasmic vesicle lumen,"ADA, FASLG",-1.341006204024246,-0.9496394495044631,-0.8179453469727695,0.06725674751647412,0.024653323051754102,0.1438998826995163,0.13506348840960938,0.05025180577513279,0.3757997739774595
GO:0060213:positive regulation of nuclear-transcribed mRNA poly(A) tail shortening,CNOT1,0.388584820437102,-0.0390994474184228,0.523151220254868,7.62973823713469e-05,0.598458232177996,0.0026857917325362,0.0003068455369914,0.870528688729419,0.0169577350908015
GO:0060214:endocardium formation,"OVOL2, PROX1, SOX17, SOX18",-1.9215591595470114,-1.666456936638287,-0.35242964081099487,0.2986214090983483,0.16024009853826518,0.6297378994496066,0.453436399547669,0.25677092629030834,0.7677872998999989
GO:0060216:definitive hemopoiesis,"BCR, GATA2, HOXA9, HOXB3, HOXB4, KMT2A, LYL1, MEIS1, SP3, TAL1, TEK, TGFBR3",-0.8943725210899082,-0.7705670492148496,-0.8830263763313275,0.006779325388248516,0.08402917081963217,0.17034994331976358,0.015499732399437291,0.08548555315696525,0.3122187706735687
GO:0060217:hemangioblast cell differentiation,TAL1,-0.702535141793683,-0.602283369222596,-1.09383139799585,0.0153337657551358,0.0029678661029125,0.0372681071221565,0.0398123978148686,0.0075745570932018,0.138959362115526
GO:0060218:hematopoietic stem cell differentiation,"ACE, BATF, BCL2, EXT1, HOXB4, LMBR1L, MEOX1, SFRP1, SP7, SRF, TAL1, TP53",-0.0968394132371349,-0.13729257287612062,-0.12655468292359226,0.003393763911205164,0.17428530386403107,0.15977325838211057,0.009214105346040126,0.22151801000730933,0.331420518724547
GO:0060219:camera-type eye photoreceptor cell differentiation,"DSCAM, PROM1, ROM1, SDK2",-1.1026752168130456,-1.1479372306010032,1.0240322766007737,0.13773765595587897,0.00014650662059871277,0.32793122067825137,0.17088220839664967,0.0004036621631869248,0.5218028783635645
GO:0060220:camera-type eye photoreceptor cell fate commitment,IHH,-3.43110823880926,-3.9362842111938,-4.13790704320044,2.55941998993931e-12,9.52908899248028e-50,0.0006530534886052,2.8931198033823497e-11,5.57676684551525e-48,0.0053024824894426
GO:0060221:retinal rod cell differentiation,"GNAT1, GNAT2, SOX8, SOX9, STAT3",-0.605100684202634,-0.3653565153522917,0.15553714825864945,0.07213547592977083,0.16042175933097527,0.454589278824602,0.1264571014696291,0.24800206570303848,0.6390059987080544
GO:0060228:phosphatidylcholine-sterol O-acyltransferase activator activity,APOE,-1.56149262508439,-0.468466276994434,-0.56351079360259,0.0003127459548891,0.100200327810896,0.515053209052254,0.0011349326658881,0.188940188078879,0.939712284435765
GO:0060230:lipoprotein lipase activator activity,APOH,-2.8682452383908,-5.11575598909154,-9.32667893240484,0.0992265499815435,6.82325150613511e-08,0.0087161453372782,0.208325329272374,2.93500853194257e-07,0.044021151308161
GO:0060231:mesenchymal to epithelial transition,"FZD7, GATA3, PAX2, TCF15, WNT4, WT1",-1.344022101915968,-1.2869197961867789,-1.3361170460637346,0.01044197577073018,0.0025276185077567847,0.10461110453344524,0.026049230713514063,0.005733822609414736,0.2513456335688951
GO:0060236:regulation of mitotic spindle organization,"DCTN1, GNAI1, PKD1",0.499684117341132,0.7576406005086618,0.459500032565138,0.0005762644139071494,0.08488075954789652,0.33574120178643435,0.00183104446530521,0.14288466239101597,0.5374942948637372
GO:0060242:contact inhibition,"PTPRJ, SMO, TSPO",-0.634522275111724,-1.1437195935361453,-0.9075683246039953,0.0023399722048863796,1.4443085385378274e-05,0.26922645148479646,0.006573760988630644,4.702481961682918e-05,0.34036621554705504
GO:0060244:negative regulation of cell proliferation involved in contact inhibition,"FAP, PAK1, SRPX",-0.5577188977394769,-0.6649734931281106,-0.7423092536579157,0.018162098300301254,0.0004535867898685587,0.20349436845551291,0.04113821369024586,0.0012605540870461605,0.4558161980697864
GO:0060251:regulation of glial cell proliferation,"CHRM1, SHH",-2.0965219820773617,-1.3215771826972451,-0.9957283688673555,0.07492433980496985,0.3814890116566964,0.24302172120763355,0.14812541080385674,0.500000100573702,0.5060805857593735
GO:0060252:positive regulation of glial cell proliferation,"CYSLTR1, EGFR, ETV5, LYN, MYB, PLAG1, SLC7A5, TNF, TSPO",-0.7976263025181783,-0.5055848435020824,-0.5284366678570225,0.16798600030822103,0.13215946484324653,0.18111015464373703,0.20126024948889226,0.1630067208266853,0.333875480013435
GO:0060253:negative regulation of glial cell proliferation,"ABCC8, HES1, NOTCH1, SOX11, TP53, TSPO",0.5907967246620682,0.14081046810095632,0.40700563840560305,0.005625615594463329,0.06960669695854708,0.18082563759430126,0.01448684836613738,0.10810448090276847,0.2654023260952569
GO:0060259:regulation of feeding behavior,"CNR1, GPR171, LEPR, MC3R, STAT3, TACR3",-0.88033406246544,-0.31581969925841497,0.0009277816998636603,0.008676448683548764,0.18823921345845687,0.27471764093869744,0.02206976162511946,0.27131963043455243,0.48908831219293275
GO:0060260:regulation of transcription initiation by RNA polymerase II,FOXO1,-2.04904961490777,-1.25355866460954,-1.48373368229867,1.35646963046729e-15,1.0148581320524e-09,8.55087425961065e-05,2.26713756967492e-14,5.130681888955651e-09,0.0009768699510062
GO:0060261:positive regulation of transcription initiation by RNA polymerase II,"HNF1A, HNF1B, MED23, NFKB1, NFKBIA, SRF, TBP",-1.1360764374155061,-1.1489572264300567,-1.579796753201242,0.06813031049568584,0.06506507675331777,0.05938059926703768,0.10917195571168621,0.10212488812237819,0.14432786132171635
GO:0060262:negative regulation of N-terminal protein palmitoylation,HHATL,-8.70010163712743,-7.9254616279793,-8.85832920239718,1.65201144303505e-24,7.94020427013947e-93,4.85466166605574e-06,7.76222697661281e-23,3.28036305747029e-90,8.5359093663596e-05
GO:0060264:regulation of respiratory burst involved in inflammatory response,S100A9,-2.75269330831475,-2.51306388544562,0.037830306313731,1.79218145713428e-08,9.45982111003784e-16,0.881675094579437,1.24152697067135e-07,7.57614306103016e-15,1.0
GO:0060266:negative regulation of respiratory burst involved in inflammatory response,SLAMF8,0.683230108075909,2.03184705546586,2.25156292404943,0.004179255081187,1.54065212654172e-22,1.78896677082731e-10,0.0122749799169543,1.95956193964906e-21,9.7819650695443e-09
